lalvoterid,transaction_id,contribution_date,amount,memo_text_description
LALDC174936957,SA11AI_343374085,2020-11-01,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_326707943,2020-10-15,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_332697800,2020-10-22,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_242137904,2020-06-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_235540340,2020-05-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_255702630,2020-06-13,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_260905316,2020-06-28,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_237085396,2020-05-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174963444,SA11AI_233928621,2020-05-12,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455564089,SA11AI_263884106,2020-07-06,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC486531389,SA11AI_319249932,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563352055,SA11AI_338092978,2020-10-27,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_248776020,2020-06-04,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_225725597,2020-04-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_274526191,2020-08-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_264204994,2020-07-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_254674859,2020-06-11,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_270283587,2020-07-28,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_259797266,2020-06-25,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_237647320,2020-05-28,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_264545309,2020-07-09,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_232949609,2020-05-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_231043994,2020-04-30,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_271022425,2020-07-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_268603015,2020-07-23,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_277139319,2020-08-13,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_266581039,2020-07-16,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_234390649,2020-05-14,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_273832086,2020-08-06,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_262664953,2020-07-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_253112005,2020-06-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_319451352,2020-10-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_257276057,2020-06-18,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_232704617,2020-05-07,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563356577,SA11AI_236062145,2020-05-21,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582468816,SA11AI_320417466,2020-10-09,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582473568,SA11AI_286320341,2020-08-29,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_286895314,2020-08-30,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_213542798,2020-02-27,31,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_202180622,2020-01-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_237381738,2020-05-27,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_324879877,2020-10-14,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_271918983,2020-07-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174619981,SA11AI_209708359,2020-02-16,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174647084,SA11AI_318999673,2020-10-07,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174649890,SA11AI_338791628,2020-10-28,200,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174649890,SA11AI_334523067,2020-10-24,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174724881,SA11AI_343853346,2020-11-01,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174724881,SA11AI_287287749,2020-08-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174724881,SA11AI_330381893,2020-10-20,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174724881,SA11AI_247400641,2020-06-03,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174822385,SA11AI_319809017,2020-10-08,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877268,SA11AI_333377082,2020-10-23,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877268,SA11AI_237518267,2020-05-27,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877268,SA11AI_338189751,2020-10-27,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877268,SA11AI_342118673,2020-10-31,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877268,SA11AI_328967871,2020-10-18,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455569493,SA11AI_199318752,2020-01-11,50,Earmarked for BERNIE 2020 (C00696948)
LALDC455582022,SA11AI_274352494,2020-08-07,1,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455585171,SA11AI_287760324,2020-08-31,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC486529451,SA11AI_271634899,2020-07-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC519091336,SA11AI_248171491,2020-06-03,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC519091336,SA11AI_256439361,2020-06-15,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC519091336,SA11AI_248169251,2020-06-03,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_327771494,2020-10-17,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_337719187,2020-10-27,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_315523462,2020-10-03,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_334110074,2020-10-24,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_341902551,2020-10-31,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548084344,SA11AI_321183380,2020-10-10,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174671520,SA11AI_279156149,2020-08-16,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174808816,SA11AI_203416420,2020-01-29,15,Earmarked for BERNIE 2020 (C00696948)
LALDC174808816,SA11AI_212698768,2020-02-25,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174808816,SA11AI_199882361,2020-01-14,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174847246,SA11AI_334690896,2020-10-24,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174847246,SA11AI_334692433,2020-10-24,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455581132,SA11AI_342883530,2020-10-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475449649,SA11AI_279792734,2020-08-17,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_344418282,2020-11-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_259145749,2020-06-23,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_343604025,2020-11-01,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_338784562,2020-10-28,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_329847768,2020-10-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_343602885,2020-11-01,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475450657,SA11AI_329846891,2020-10-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC486527590,SA11AI_258188966,2020-06-20,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC506022421,SA11AI_262132786,2020-06-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548094733,SA11AI_284846626,2020-08-27,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC548094733,SA11AI_343561417,2020-11-01,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582463552,SA11AI_229892314,2020-04-26,2800,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582464261,SA11AI_340966264,2020-10-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582465029,SA11AI_270367535,2020-07-28,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593255621,SA11AI_267552054,2020-07-19,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174621592,SA11AI_281147027,2020-08-20,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174629885,SA11AI_225459613,2020-04-07,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174770052,SA11AI_276854097,2020-08-12,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174783533,SA11AI_243247501,2020-06-02,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174819721,SA11AI_338949805,2020-10-28,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174821762,SA11AI_341419107,2020-10-30,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877269,SA11AI_319243532,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174950893,SA11AI_266017023,2020-07-14,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174950893,SA11AI_269964642,2020-07-27,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174950893,SA11AI_283733730,2020-08-25,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174950893,SA11AI_275656643,2020-08-11,200,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174950893,SA11AI_244098139,2020-06-02,200,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_345057538,2020-11-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_285109097,2020-08-27,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_332867934,2020-10-22,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_326630228,2020-10-15,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_282683032,2020-08-22,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_286714364,2020-08-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_328773563,2020-10-18,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_322982620,2020-10-12,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_328774002,2020-10-18,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_343360735,2020-11-01,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175064794,SA11AI_326629538,2020-10-15,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC440803017,SA11AI_280573573,2020-08-19,19.130000000000003,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455568451,SA11AI_247072056,2020-06-03,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455568451,SA11AI_269421331,2020-07-25,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455568451,SA11AI_257862505,2020-06-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC486526860,SA11AI_329603420,2020-10-19,40,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_235893794,2020-05-20,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_332887627,2020-10-22,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_339358398,2020-10-28,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_341436938,2020-10-30,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_344760861,2020-11-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_325476328,2020-10-14,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_328238485,2020-10-17,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_342149901,2020-10-31,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_281745058,2020-08-20,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC537057203,SA11AI_335250123,2020-10-25,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551193250,SA11AI_285092458,2020-08-27,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551193250,SA11AI_269022808,2020-07-24,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551193250,SA11AI_269022431,2020-07-24,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551193250,SA11AI_331487181,2020-10-21,125,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551202027,SA11AI_328872702,2020-10-18,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593246862,SA11AI_342212066,2020-10-31,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593250635,SA11AI_319163238,2020-10-07,19.130000000000003,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593250635,SA11AI_325065924,2020-10-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593250635,SA11AI_319156876,2020-10-07,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593250635,SA11AI_319159619,2020-10-07,19.130000000000003,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593251844,SA11AI_282603226,2020-08-22,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
